"No.","Time","Source","Destination","Protocol","Length","Info"
"167","0.533756","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x7c3e PTR _quickshare._tcp.local, ""QM"" question"
"168","0.533756","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x737f PTR _quickshare._tcp.local, ""QM"" question"
"169","0.533756","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x8011 PTR _quickshare._tcp.local, ""QM"" question"
"170","0.533756","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x737f PTR _quickshare._tcp.local, ""QM"" question"
"171","0.533756","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x8011 PTR _quickshare._tcp.local, ""QM"" question"
"172","0.535405","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x3de3 PTR _quickshare._tcp.local, ""QM"" question"
"173","0.535405","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x3de3 PTR _quickshare._tcp.local, ""QM"" question"
"174","0.535405","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xe7ef PTR _quickshare._tcp.local, ""QM"" question"
"175","0.540627","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xe7ef PTR _quickshare._tcp.local, ""QM"" question"
"176","0.540627","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x41c0 PTR _quickshare._tcp.local, ""QM"" question"
"177","0.540627","fe80::3c93:bfff:fe7f:7f09","ff02::fb","MDNS","145","Standard query 0x0000 ANY Android-3.local, ""QM"" question ANY Android-3.local, ""QM"" question A 10.25.130.176 AAAA fe80::3c93:bfff:fe7f:7f09"
"178","0.540627","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x847c PTR _quickshare._tcp.local, ""QM"" question"
"179","0.540627","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x3e40 PTR _quickshare._tcp.local, ""QM"" question"
"180","0.540627","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x41c0 PTR _quickshare._tcp.local, ""QM"" question"
"181","0.540627","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x847c PTR _quickshare._tcp.local, ""QM"" question"
"182","0.540627","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x3e40 PTR _quickshare._tcp.local, ""QM"" question"
"183","0.546700","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x6451 PTR _quickshare._tcp.local, ""QM"" question"
"184","0.546700","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x995e PTR _quickshare._tcp.local, ""QM"" question"
"185","0.546700","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.139.65? Tell 10.25.151.1"
"186","0.546700","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.133.1? Tell 10.25.151.1"
"187","0.546700","42:44:71:ff:6b:6f","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.138.251"
"188","0.546700","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.64? Tell 10.25.151.1"
"189","0.546700","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.142.1? Tell 10.25.151.1"
"190","0.546700","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.159.1? Tell 10.25.151.1"
"191","0.546700","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.46? Tell 10.25.151.1"
"192","0.547202","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.108? Tell 10.25.151.1"
"193","0.548017","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.151.125? Tell 10.25.151.1"
"194","0.557029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.137? Tell 10.25.151.1"
"195","0.557029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.151.5? Tell 10.25.151.1"
"196","0.557029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.135.165? Tell 10.25.151.1"
"197","0.557029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.129? Tell 10.25.151.1"
"198","0.557029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.227? Tell 10.25.151.1"
"199","0.557029","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x995e PTR _quickshare._tcp.local, ""QM"" question"
"200","0.557029","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x4cc9 PTR _quickshare._tcp.local, ""QM"" question"
"201","0.557029","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x77be PTR _quickshare._tcp.local, ""QM"" question"
"202","0.557029","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x4f2a PTR _quickshare._tcp.local, ""QM"" question"
"203","0.557029","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x77be PTR _quickshare._tcp.local, ""QM"" question"
"204","0.557029","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x4cc9 PTR _quickshare._tcp.local, ""QM"" question"
"205","0.557029","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x7246 PTR _quickshare._tcp.local, ""QM"" question"
"206","0.557029","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xdcb8 PTR _quickshare._tcp.local, ""QM"" question"
"207","0.557029","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xdcb8 PTR _quickshare._tcp.local, ""QM"" question"
"208","0.562487","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x4d5b PTR _quickshare._tcp.local, ""QM"" question"
"209","0.578164","18.97.36.14","10.25.139.150","TLSv1.2","172","[TCP Spurious Retransmission] , Application Data"
"210","0.578201","10.25.139.150","18.97.36.14","TCP","66","[TCP Dup ACK 1#1] 63647  >  443 [ACK] Seq=1 Ack=1 Win=250 Len=0 SLE=4294967179 SRE=1"
"211","0.613449","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xf13c PTR _quickshare._tcp.local, ""QM"" question"
"212","0.614139","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x9fba PTR _quickshare._tcp.local, ""QM"" question"
"213","0.624554","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x40aa PTR _quickshare._tcp.local, ""QM"" question"
"214","0.624554","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x5514 PTR _quickshare._tcp.local, ""QM"" question"
"215","0.624554","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x6679 PTR _quickshare._tcp.local, ""QM"" question"
"216","0.624554","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x4159 PTR _quickshare._tcp.local, ""QM"" question"
"217","0.624554","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x9fba PTR _quickshare._tcp.local, ""QM"" question"
"218","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x5514 PTR _quickshare._tcp.local, ""QM"" question"
"219","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x6679 PTR _quickshare._tcp.local, ""QM"" question"
"220","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x687b PTR _quickshare._tcp.local, ""QM"" question"
"221","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x4159 PTR _quickshare._tcp.local, ""QM"" question"
"222","0.635482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x3afe PTR _quickshare._tcp.local, ""QM"" question"
"223","0.635482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x419d PTR _quickshare._tcp.local, ""QM"" question"
"224","0.635482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x8423 PTR _quickshare._tcp.local, ""QM"" question"
"225","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x73cd PTR _quickshare._tcp.local, ""QM"" question"
"226","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x3afe PTR _quickshare._tcp.local, ""QM"" question"
"227","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x419d PTR _quickshare._tcp.local, ""QM"" question"
"228","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x4166 PTR _quickshare._tcp.local, ""QM"" question"
"229","0.635482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x04e1 PTR _quickshare._tcp.local, ""QM"" question"
"230","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x04e1 PTR _quickshare._tcp.local, ""QM"" question"
"231","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x8129 PTR _quickshare._tcp.local, ""QM"" question"
"232","0.635482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x4166 PTR _quickshare._tcp.local, ""QM"" question"
"233","0.635482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x8129 PTR _quickshare._tcp.local, ""QM"" question"
"234","0.635482","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xa73c PTR _quickshare._tcp.local, ""QM"" question"
"235","0.638786","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xa73c PTR _quickshare._tcp.local, ""QM"" question"
"236","0.638786","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x76a8 PTR _quickshare._tcp.local, ""QM"" question"
"237","0.638786","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x76a8 PTR _quickshare._tcp.local, ""QM"" question"
"238","0.638786","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x414e PTR _quickshare._tcp.local, ""QM"" question"
"239","0.640002","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x52c1 PTR _quickshare._tcp.local, ""QM"" question"
"240","0.640002","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x52c1 PTR _quickshare._tcp.local, ""QM"" question"
"241","0.643434","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xa73f PTR _quickshare._tcp.local, ""QM"" question"
"242","0.643434","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xa73f PTR _quickshare._tcp.local, ""QM"" question"
"243","0.643434","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xb3b4 PTR _quickshare._tcp.local, ""QM"" question"
"244","0.646163","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"245","0.646291","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x4f28 PTR _quickshare._tcp.local, ""QM"" question"
"246","0.646291","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xb3b4 PTR _quickshare._tcp.local, ""QM"" question"
"247","0.646291","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x9566 PTR _quickshare._tcp.local, ""QM"" question"
"248","0.660544","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x9566 PTR _quickshare._tcp.local, ""QM"" question"
"249","0.660544","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x7982 PTR _quickshare._tcp.local, ""QM"" question"
"250","0.660544","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xa4f3 PTR _quickshare._tcp.local, ""QM"" question"
"251","0.660544","1a:5b:4f:12:da:39","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.133.78"
"252","0.660544","1a:e2:12:43:1e:01","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.138.26"
"253","0.660544","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.131.1? Tell 10.25.151.1"
"254","0.660544","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.228? Tell 10.25.151.1"
"255","0.660544","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.140.241? Tell 10.25.151.1"
"256","0.660544","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.18? Tell 10.25.151.1"
"257","0.660544","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.63? Tell 10.25.151.1"
"258","0.660544","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.155.1? Tell 10.25.151.1"
"259","0.716695","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.153? Tell 10.25.151.1"
"260","0.728903","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.141.93? Tell 10.25.151.1"
"261","0.728903","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.151.65? Tell 10.25.151.1"
"262","0.740079","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.145.1? Tell 10.25.151.1"
"263","0.748303","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.146.1? Tell 10.25.151.1"
"264","0.748303","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.133.86? Tell 10.25.151.1"
"265","0.748303","fe80::b0ad:8aff:fe1d:c2ce","ff02::fb","MDNS","204","Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _674A0243._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _8E6C866D._sub._googlecast._tcp.local, ""QM"" question"
"266","0.760272","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xff23 PTR _quickshare._tcp.local, ""QM"" question"
"267","0.760272","10.25.128.166","224.0.0.251","MDNS","412","Standard query response 0x0000 PTR BRAVIA-BF1-6649693d1c614e7b64594f0e4dd7e3c6._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 6649693d-1c61-4e7b-6459-4f0e4dd7e3c6.local A, cache flush 10.25.128.166"
"268","0.819482","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xb37f PTR _quickshare._tcp.local, ""QM"" question"
"269","0.833972","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x8ed2 PTR _quickshare._tcp.local, ""QM"" question"
"270","0.833972","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x6c38 PTR _quickshare._tcp.local, ""QM"" question"
"271","0.833972","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x6c38 PTR _quickshare._tcp.local, ""QM"" question"
"272","0.833972","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x80f9 PTR _quickshare._tcp.local, ""QM"" question"
"273","0.835514","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x97e1 PTR _quickshare._tcp.local, ""QM"" question"
"274","0.835514","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x1fe5 PTR _quickshare._tcp.local, ""QM"" question"
"275","0.840026","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x9562 PTR _quickshare._tcp.local, ""QM"" question"
"276","0.840026","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x9562 PTR _quickshare._tcp.local, ""QM"" question"
"277","0.840026","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x009d PTR _quickshare._tcp.local, ""QM"" question"
"278","0.840026","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xace3 PTR _quickshare._tcp.local, ""QM"" question"
"279","0.850631","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xef9a PTR _quickshare._tcp.local, ""QM"" question"
"280","0.850631","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xef9a PTR _quickshare._tcp.local, ""QM"" question"
"281","0.855190","10.25.141.196","224.0.0.251","MDNS","293","Standard query response 0x0000 PTR, cache flush Android-260.local PTR, cache flush Android-260.local A, cache flush 10.25.141.196 AAAA, cache flush fe80::6bdd:2277:9725:f668 NSEC, cache flush 196.141.25.10.in-addr.arpa NSEC, cache flush 8.6.6.F.5.2.7.9.7.7.2.2.D.D.B.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-260.local"
"282","0.856943","10.25.137.251","224.0.0.251","MDNS","292","Standard query response 0x0000 PTR, cache flush Android-38.local PTR, cache flush Android-38.local A, cache flush 10.25.137.251 AAAA, cache flush fe80::84e9:b6ff:fece:c031 NSEC, cache flush 251.137.25.10.in-addr.arpa NSEC, cache flush 1.3.0.C.E.C.E.F.F.F.6.B.9.E.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-38.local"
"283","0.865878","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x8b84 PTR _quickshare._tcp.local, ""QM"" question"
"284","0.865878","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x8b84 PTR _quickshare._tcp.local, ""QM"" question"
"285","0.922037","10.25.132.98","224.0.0.251","MDNS","292","Standard query response 0x0000 PTR, cache flush Android-103.local PTR, cache flush Android-103.local A, cache flush 10.25.132.98 AAAA, cache flush fe80::6cc9:d0ff:fe6e:3fdc NSEC, cache flush 98.132.25.10.in-addr.arpa NSEC, cache flush C.D.F.3.E.6.E.F.F.F.0.D.9.C.C.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush Android-103.local"
"286","0.937934","XiaomiCommun_37:cc:22","Broadcast","ARP","60","Gratuitous ARP for 10.25.137.160 (Reply)"
"287","0.939537","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.130.1? Tell 10.25.151.1"
"288","0.948229","1a:5b:4f:12:da:39","Broadcast","ARP","60","ARP Announcement for 10.25.133.78"
"289","0.966029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.128.1? Tell 10.25.151.1"
"290","0.966029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.151.50? Tell 10.25.151.1"
"291","0.966029","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.151.170? Tell 10.25.151.1"
"292","0.992636","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"293","1.030887","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.157.1? Tell 10.25.151.1"
"294","1.045556","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.136.148? Tell 10.25.151.1"
"295","1.058810","10.25.139.150","10.25.141.101","UDP","80","62910  >  46551 Len=38"
"296","1.058976","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.132.111? Tell 10.25.151.1"
"297","1.058976","3e:ac:94:13:b8:ee","Broadcast","ARP","60","Who has 10.25.151.10? Tell 10.25.135.171"
"298","1.058976","AzureWaveTec_97:7f:fe","Broadcast","ARP","60","Who has 10.25.131.16? Tell 10.25.128.67"
"299","1.058976","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.137.1? Tell 10.25.151.1"
"300","1.071531","JuniperNetwo_3a:3c:30","Broadcast","ARP","60","Who has 10.25.138.1? Tell 10.25.151.1"
"301","1.125688","fe80::4dd2:82d0:ce6:f7b7","ff02::fb","MDNS","401","Standard query response 0x0000 TXT, cache flush PTR {""nm"":""Xiaomi"",""as"":""[8193, 8194]"",""ip"":""20""}._mi-connect._udp.local SRV, cache flush 0 0 56666 Android-55.local A, cache flush 10.25.135.20 AAAA, cache flush fe80::4dd2:82d0:ce6:f7b7 NSEC, cache flush Android-55.local NSEC, cache flush {""nm"":""Xiaomi"",""as"":""[8193, 8194]"",""ip"":""20""}._mi-connect._udp.local"
"302","1.151528","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x49a8 PTR _quickshare._tcp.local, ""QM"" question"
"303","1.168793","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xcdff PTR _quickshare._tcp.local, ""QM"" question"
"304","1.168793","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x06c0 PTR _quickshare._tcp.local, ""QM"" question"
"305","1.168793","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x06c0 PTR _quickshare._tcp.local, ""QM"" question"
"306","1.168793","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xbc4e PTR _quickshare._tcp.local, ""QM"" question"
"307","1.168793","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xbc4e PTR _quickshare._tcp.local, ""QM"" question"
"308","1.168793","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xa411 PTR _quickshare._tcp.local, ""QM"" question"
"309","1.180544","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xa411 PTR _quickshare._tcp.local, ""QM"" question"
"310","1.180544","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x0c9a PTR _quickshare._tcp.local, ""QM"" question"
"311","1.227726","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x454a PTR _quickshare._tcp.local, ""QM"" question"
"312","1.243104","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0xaafa PTR _quickshare._tcp.local, ""QM"" question"
"313","1.243104","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xaafa PTR _quickshare._tcp.local, ""QM"" question"
"314","1.243104","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x72c2 PTR _quickshare._tcp.local, ""QM"" question"
"315","1.243104","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x72c2 PTR _quickshare._tcp.local, ""QM"" question"
"316","1.253731","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x6ccd PTR _quickshare._tcp.local, ""QM"" question"
"317","1.253731","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x6ccd PTR _quickshare._tcp.local, ""QM"" question"
"318","1.281307","ba:ad:f9:8f:af:27","Broadcast","ARP","60","Who has 10.25.151.3? Tell 10.25.129.172"
"319","1.298849","10.25.141.101","10.25.139.150","UDP","80","46551  >  62910 Len=38"
"320","1.343969","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x7b17 PTR _quickshare._tcp.local, ""QM"" question"
"321","1.358822","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0xeb41 PTR _quickshare._tcp.local, ""QM"" question"
"322","1.358822","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x7a91 PTR _quickshare._tcp.local, ""QM"" question"
"323","1.358822","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x7a91 PTR _quickshare._tcp.local, ""QM"" question"
"324","1.358822","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x9002 PTR _quickshare._tcp.local, ""QM"" question"
"325","1.358822","10.25.137.43","224.0.0.251","MDNS","82","Standard query 0x35b2 PTR _quickshare._tcp.local, ""QM"" question"
"326","1.358822","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x9002 PTR _quickshare._tcp.local, ""QM"" question"
"327","1.369102","fe80::6026:1fff:fe43:cc13","ff02::fb","MDNS","102","Standard query 0x35b2 PTR _quickshare._tcp.local, ""QM"" question"
